data_with_ratio_0_15_hz,470.60683909043036,0.9752083302723455
data_with_ratio_0.3_15_hz,409.2811069354499,0.9881496703544785
data_with_ratio_0.5_15_hz,773.2732112927226,0.9823689833274833
data_with_ratio_0.8_15_hz,923.0711906645812,0.9889554719113229
data_with_ratio_1_15_hz,1058.0888585802818,0.9785051589555953
data_with_ratio_1.2_15_hz,1060.4494949653945,0.9829026415248275
data_with_ratio_0_30_hz,470.60683909043036,0.9752083302723455
data_with_ratio_0.3_30_hz,1152.4240595443955,0.988191451310491
data_with_ratio_0.3_30_hz,1152.4240595443955,0.988191451310491,354.6757216453552
data_with_ratio_0.5_30_hz,453.1785653293995,1.0041838451407448,63.66768932342529
data_with_ratio_0.8_30_hz,475.1606631308293,0.9956216001556428,64.6494071483612
data_with_ratio_1_30_hz,476.0465877535258,1.0039153142945971,67.75102829933167
data_with_ratio_1.2_30_hz,478.645868467729,1.0181281372260569,61.29813075065613
data_with_ratio_0.3_50_hz,1170.2987005043824,0.9980761892215,281.36924719810486
data_with_ratio_0.5_50_hz,1309.3866827591764,0.9723930118476383,379.67378282546997
data_with_ratio_0.8_50_hz,464.40507629617804,0.9783402348537248,59.60372591018677
data_with_ratio_1_50_hz,473.2262068139027,0.9556174869327495,65.6657555103302
data_with_ratio_1.2_50_hz,470.4688188992626,0.9805604410681786,57.669968128204346
data_with_ratio_0.3_80_hz,1232.832866712781,0.9847495892946946,401.6423213481903
data_with_ratio_0.5_80_hz,1308.4269704507567,0.9360032390122693,382.0956027507782
data_with_ratio_0.8_80_hz,1287.0959636536304,1.001070540672983,392.7575936317444
data_with_ratio_1_80_hz,1191.324534840533,1.0489956367857318,238.31677436828613
data_with_ratio_1.2_80_hz,1239.4565738278964,1.0598337735558736,380.31027388572693
