time	EMG	EMG
0.08467532467532468	1.2341975158968234e-06	3.2066054364122308e-06
0.0851948051948052	5.772580663139735e-07	3.490803161900497e-06
0.08571428571428572	-1.7100792392564248e-07	1.974209436485856e-06
0.08623376623376623	-7.272032089382591e-08	6.387956276342314e-07
0.08675324675324675	2.30501614896367e-08	7.592920227179972e-07
0.08727272727272728	-1.2776920742438243e-06	1.8356991748032854e-06
0.0877922077922078	-3.3357404079009024e-06	2.2644281357676236e-06
0.08831168831168831	-4.279619682898289e-06	9.472865642613759e-07
0.08883116883116883	-3.4048134812155268e-06	-1.5125553814347657e-06
0.08935064935064935	-1.5702965428107503e-06	-3.2234949273783858e-06
0.08987012987012986	-1.2359828525136443e-07	-2.1132286527152284e-06
0.0903896103896104	2.83169687883303e-09	2.1737275937665856e-06
0.09090909090909091	-9.147330404998186e-07	6.349680409685682e-06
0.09142857142857143	-1.562969580093445e-06	5.852780682382022e-06
0.09194805194805195	-1.2605873492293795e-06	1.0623093142059523e-06
0.09246753246753246	-6.244229921434721e-07	-2.219812979180098e-06
0.09298701298701299	-3.945986673638945e-07	-1.2148766605313853e-06
0.09350649350649351	-4.2856878268914977e-07	1.250159983048157e-09
0.09402597402597403	-1.5411618911956876e-07	-1.2992351773174605e-06
0.09454545454545454	2.8404034678519063e-07	-1.7264436339813301e-06
0.09506493506493506	4.484615677740233e-07	1.3294125328979393e-06
0.09558441558441558	9.822572842256057e-07	5.143314935968347e-06
0.09610389610389611	2.5985026282111276e-06	5.10413130172383e-06
0.09662337662337663	4.2875012454164465e-06	-4.6502062095619076e-08
0.09714285714285714	4.625893220169615e-06	-5.567343781762951e-06
0.09766233766233766	3.7428291486593654e-06	-6.285587103172582e-06
0.09818181818181818	2.5518054241438055e-06	-4.0854477841391485e-06
0.0987012987012987	1.4978847135305247e-06	-4.203622976676255e-06
0.09922077922077922	7.757727655323528e-07	-7.371988847598152e-06
0.09974025974025974	4.791307790390579e-07	-9.872772837943377e-06
0.10025974025974026	5.00414039037642e-07	-8.772039838860958e-06
0.10077922077922077	8.82776657004726e-07	-5.169203248566455e-06
0.1012987012987013	1.473848436724884e-06	-1.887623707622814e-06
0.10181818181818182	1.4939081022621164e-06	-5.208117422865154e-08
0.10233766233766234	5.993000950823648e-07	1.8517088272394792e-07
0.10285714285714286	-2.9303486217116665e-07	-1.0009691903060098e-06
0.10337662337662337	-1.585275299123734e-07	-2.220416016249638e-06
0.1038961038961039	4.965023239789224e-07	-2.212943279464386e-06
0.10441558441558442	2.0500522669459981e-07	-1.4123068669908485e-06
0.10493506493506494	-9.957492575436883e-07	-1.240400764337432e-06
0.10545454545454545	-1.338741074840143e-06	-2.644996031873076e-06
0.10597402597402597	-1.0859976030099822e-07	-5.085933032764768e-06
0.10649350649350649	1.1304388417043255e-06	-7.1139470732686684e-06
0.10701298701298702	7.963715584831991e-07	-7.947269922209433e-06
0.10753246753246753	-4.452248661717732e-07	-6.999372982562948e-06
0.10805194805194805	-7.636288050019882e-07	-3.693437541325845e-06
0.10857142857142857	1.3114447942095228e-07	-1.637746675864401e-07
0.10909090909090909	8.807664325022111e-07	3.461188593171303e-08
0.10961038961038962	5.712089954300543e-07	-2.492856889721026e-06
0.11012987012987013	-4.08186632072635e-07	-3.690587925119562e-06
0.11064935064935065	-9.772312721806119e-07	-1.921423660139057e-06
0.11116883116883117	-4.904920660907811e-07	7.131786868720637e-07
0.11168831168831168	6.738299017121938e-07	1.94684659920809e-06
0.1122077922077922	1.8667256910200882e-06	1.599207523235048e-06
0.11272727272727273	2.599384580204126e-06	2.681795892803696e-07
0.11324675324675325	2.563912179612693e-06	-1.488077081973461e-06
0.11376623376623377	2.1142641489193236e-06	-2.340485438676462e-06
0.11428571428571428	1.6032867938439015e-06	-1.2509251442647364e-06
0.1148051948051948	5.241225127169997e-07	8.920886962865684e-07
0.11532467532467533	-1.2062225995409833e-06	2.6834739598410803e-06
0.11584415584415585	-2.1764742966542772e-06	3.8146790631909746e-06
0.11636363636363636	-9.923789637288418e-07	4.363304409294654e-06
0.11688311688311688	1.673453080738529e-06	4.819171494170582e-06
0.1174025974025974	3.43666406432657e-06	5.552195968228178e-06
0.11792207792207793	2.873683606845782e-06	6.00989857950212e-06
0.11844155844155844	8.860477315488245e-07	6.6436548925340355e-06
0.11896103896103896	-1.0724373911477387e-06	7.738413582180433e-06
0.11948051948051948	-2.6443580463504236e-06	7.477745869633411e-06
0.12	-3.811945666989506e-06	5.785577725231811e-06
0.12051948051948053	-4.3479522661130365e-06	4.6721318636852655e-06
0.12103896103896104	-4.426614827963897e-06	4.21871387439159e-06
0.12155844155844156	-4.071695984548734e-06	3.6458659728486083e-06
0.12207792207792208	-2.8981401323668272e-06	3.1881354546818684e-06
0.1225974025974026	-1.599262814655798e-06	3.0980239979646625e-06
0.12311688311688311	-1.4371067537337599e-06	3.7137021174030226e-06
0.12363636363636364	-1.7918198379616427e-06	5.218079316229545e-06
0.12415584415584416	-1.0471519896772688e-06	6.332918069886084e-06
0.12467532467532468	4.419287038708903e-07	5.026657568255696e-06
0.1251948051948052	8.871772412584694e-07	1.0461762361692198e-06
0.12571428571428572	-3.4331070568245083e-07	-3.0639334419722203e-06
0.12623376623376623	-2.1592221626990594e-06	-4.744101986915772e-06
0.12675324675324676	-2.967737875888896e-06	-4.220515930473169e-06
0.12727272727272726	-2.3049155200261108e-06	-3.063316692699371e-06
0.1277922077922078	-1.3194367301023329e-06	-2.3329164695955968e-06
0.12831168831168832	-1.2834370560936687e-06	-2.4916466646528526e-06
0.12883116883116882	-2.182665404093344e-06	-2.835036361997404e-06
0.12935064935064935	-3.106668988700078e-06	-2.1723552330879007e-06
0.12987012987012986	-3.3905987046294206e-06	-5.810029216871547e-07
0.1303896103896104	-3.0101448610592358e-06	1.13636406048378e-06
0.13090909090909092	-2.4321723482085262e-06	2.0533482159506217e-06
0.13142857142857142	-2.2474214737665014e-06	1.195262521391106e-06
0.13194805194805195	-2.349960468703927e-06	-1.5697727725659848e-07
0.13246753246753246	-1.8812668839519286e-06	6.404318634964641e-08
0.132987012987013	-5.492348839860935e-07	3.0688531368679513e-07
0.13350649350649352	8.574780571700737e-07	-1.286491685745628e-06
0.13402597402597402	1.584685917148786e-06	-2.416865527933532e-06
0.13454545454545455	1.7734567182058385e-06	-5.244540147155663e-07
0.13506493506493505	1.997908162458741e-06	3.0166213584988874e-06
0.13558441558441559	2.2977955863504795e-06	5.035689328172044e-06
0.13610389610389612	2.174631118014676e-06	4.497535690704626e-06
0.13662337662337662	1.2321352436555818e-06	2.6304132858063746e-06
0.13714285714285715	-2.2454319738983932e-07	5.829005574715545e-07
0.13766233766233765	-9.436718489101317e-07	-8.384253514239977e-07
0.13818181818181818	-3.674061174013707e-07	-1.0601800557082813e-06
0.13870129870129871	2.1059407710095132e-07	-7.4771551934868e-07
0.13922077922077922	-6.647407989309752e-08	-1.2321767000192677e-06
0.13974025974025975	-1.8725921009821553e-07	-3.445085443786449e-06
0.14025974025974025	6.19493720998633e-07	-6.600412982432505e-06
0.14077922077922078	1.5581015317730773e-06	-7.650541844564625e-06
0.1412987012987013	1.6146641162475111e-06	-5.250055127098805e-06
0.14181818181818182	7.410904680456258e-07	-1.973107963178281e-06
0.14233766233766235	-4.6133679153961174e-07	-1.8188926839008794e-07
0.14285714285714285	-1.303984970043392e-06	1.0554027146135487e-07
0.14337662337662338	-1.2852204097400457e-06	-9.249881688588336e-08
0.14389610389610388	-4.7647945776078597e-07	7.901615606278063e-07
0.1444155844155844	5.904102300406916e-07	2.402737034503889e-06
0.14493506493506494	1.6487515948001594e-06	1.8481013109796409e-06
0.14545454545454545	2.732497121727267e-06	-9.830503920903814e-07
0.14597402597402598	3.507302221462701e-06	-2.4324167300312006e-06
0.14649350649350648	3.4624719179716548e-06	-7.39145908067911e-07
0.147012987012987	2.840836721121442e-06	1.7200072551636084e-06
0.14753246753246754	2.464613738463081e-06	1.8653835515602806e-06
0.14805194805194805	2.7476224774477834e-06	6.823079214816204e-07
0.14857142857142858	3.4682812991203057e-06	1.953711007748421e-06
0.14909090909090908	3.906536854676101e-06	5.304916240242179e-06
0.1496103896103896	3.0365421219492676e-06	6.60819116653902e-06
0.15012987012987014	7.960075236927492e-07	4.515051175993665e-06
0.15064935064935064	-1.17367955217315e-06	1.1260660172602386e-06
0.15116883116883117	-1.4806809835513187e-06	-1.0475715393426601e-06
0.15168831168831168	-5.515406474682271e-07	-8.713651909494971e-07
0.1522077922077922	6.425253560656959e-07	6.136429705762604e-07
0.15272727272727274	1.7101958082759106e-06	1.1224290239442645e-06
0.15324675324675324	2.3771142006206354e-06	-7.406712825552486e-07
0.15376623376623377	2.585769241814099e-06	-3.7154904434427047e-06
0.15428571428571428	2.928184628790353e-06	-4.698264483257436e-06
0.1548051948051948	3.485990779980211e-06	-2.9222038402922053e-06
0.15532467532467534	3.2323476548471564e-06	-1.3225850591950005e-06
0.15584415584415584	1.9071059604572004e-06	-1.938276465666935e-06
0.15636363636363637	6.604694888368727e-07	-3.7207943680474918e-06
0.15688311688311687	3.360470414806715e-07	-5.06566785439932e-06
0.1574025974025974	9.526463632412631e-07	-4.701484532032521e-06
0.1579220779220779	1.7352861022327546e-06	-2.7234838272764183e-06
0.15844155844155844	8.725856881027442e-07	-1.6934548830012323e-06
0.15896103896103897	-2.1491186063064945e-06	-2.7419991556907534e-06
0.15948051948051947	-4.9222440177697174e-06	-3.5737486618134155e-06
0.16	-5.491656386105663e-06	-2.7708437234719584e-06
0.1605194805194805	-4.793703989405481e-06	-1.5890179469805976e-06
0.16103896103896104	-4.092902972424968e-06	-1.0892764591112933e-06
0.16155844155844157	-3.293468344636575e-06	-6.830833790698985e-07
0.16207792207792207	-2.537771367175459e-06	-1.9687388399949043e-07
0.1625974025974026	-2.5151750847945964e-06	-9.243317944560346e-07
0.1631168831168831	-3.0679853185478944e-06	-2.560027490404225e-06
0.16363636363636364	-3.5121087740776675e-06	-2.6367052649880344e-06
0.16415584415584417	-3.5535020924921913e-06	-8.511616194498608e-07
0.16467532467532467	-2.8970895472817147e-06	7.614014959499594e-07
0.1651948051948052	-1.6211841293206475e-06	1.5755599976380748e-06
0.1657142857142857	-5.975768216098391e-07	1.9752591187052105e-06
0.16623376623376623	3.6935514060423616e-09	1.6174457030895808e-06
0.16675324675324676	7.617294611632458e-07	1.4219254973114313e-07
0.16727272727272727	1.2494573703401661e-06	-1.9700407932189197e-06
0.1677922077922078	8.01055253565105e-07	-3.079285163290264e-06
0.1683116883116883	-4.025738626570805e-08	-1.8355901478066763e-06
0.16883116883116883	-7.060079599143645e-07	1.0103359246708477e-06
0.16935064935064936	-1.2173993280294893e-06	3.757133718885954e-06
0.16987012987012987	-1.1905336023482097e-06	4.988310133243276e-06
0.1703896103896104	-3.2267110464178225e-07	3.882588844605635e-06
0.1709090909090909	6.248053200516155e-07	1.7848490252916268e-06
0.17142857142857143	5.919159536634226e-07	1.4487864549333526e-06
0.17194805194805196	-3.877399963041385e-07	3.2579860969800116e-06
0.17246753246753246	-1.0199020042408602e-06	4.776589090176209e-06
0.172987012987013	-2.898449265327263e-07	4.455806271461592e-06
0.1735064935064935	1.3910851897916832e-06	3.4144162091946936e-06
0.17402597402597403	3.1271952020511753e-06	2.724913934263226e-06
0.17454545454545456	4.36348771588687e-06	1.1890064731390774e-06
0.17506493506493506	4.8199066767053865e-06	-1.5647999275485128e-06
0.1755844155844156	4.812455042234998e-06	-2.643630164782714e-06
0.1761038961038961	4.816914504143003e-06	-5.218075168562747e-07
0.17662337662337663	4.558101086258142e-06	2.140401209554941e-06
0.17714285714285713	3.678342964480818e-06	2.658619763351764e-06
0.17766233766233766	2.8752839385854097e-06	6.615865270890885e-07
0.1781818181818182	3.054902961973625e-06	-2.588046481548303e-06
0.1787012987012987	3.457541123872238e-06	-4.432595123264789e-06
0.17922077922077922	2.4209366348840314e-06	-3.3901450226733463e-06
0.17974025974025973	1.835155194016336e-07	-1.6231869571810546e-06
0.18025974025974026	-1.2846892443693245e-06	-1.7116237048353823e-06
0.1807792207792208	-1.1176680967592763e-06	-2.4569909775995864e-06
0.1812987012987013	-3.895966822567506e-07	-1.2370951932713995e-06
0.18181818181818182	-4.070234424600793e-07	1.4219654069957666e-06
0.18233766233766233	-1.0332415558573021e-06	3.327602668635016e-06
0.18285714285714286	-1.1023223444993608e-06	4.0430375480287495e-06
0.1833766233766234	-2.7785986835948483e-07	3.3468298102650453e-06
0.1838961038961039	6.289171213971544e-07	9.086222982003543e-07
0.18441558441558442	1.0066811220297022e-06	-5.912361977968965e-07
0.18493506493506492	7.530999643430889e-07	1.3748858689386586e-06
0.18545454545454546	-3.312120561578645e-07	4.0250600161528865e-06
0.18597402597402599	-2.148369197683891e-06	3.7332982236630103e-06
0.1864935064935065	-3.99549887765076e-06	1.5507762598369638e-06
0.18701298701298702	-5.442952464035471e-06	6.755897578968382e-08
0.18753246753246752	-6.272149483298356e-06	-4.545305815414268e-07
0.18805194805194805	-5.684421008330746e-06	-1.2050876730488916e-06
0.18857142857142858	-3.474379025867657e-06	-2.5969055282922562e-06
0.1890909090909091	-1.1439679444172884e-06	-3.482616885894706e-06
0.18961038961038962	-3.480647698801729e-07	-2.784581831158198e-06
0.19012987012987012	-1.1463602985475466e-06	-1.4026411741090682e-06
0.19064935064935065	-2.1234874505661213e-06	-1.5215286264285784e-06
0.19116883116883115	-1.8980049190101068e-06	-2.943647851645098e-06
0.19168831168831169	-5.602300432484981e-07	-1.8420297536541031e-06
0.19220779220779222	9.367667560031329e-07	2.5560771627315433e-06
0.19272727272727272	2.075873358645839e-06	4.846561118207415e-06
0.19324675324675325	2.4147918900294252e-06	2.5171199693224717e-06
0.19376623376623375	1.8075844516036333e-06	-2.9778949024346514e-07
0.19428571428571428	1.341271634120642e-06	-5.489990169931981e-07
0.19480519480519481	1.6178589640285628e-06	1.13213131393341e-06
0.19532467532467532	1.4223062585749066e-06	3.258109978491078e-06
0.19584415584415585	1.2458864264410024e-07	3.7191915795971446e-06
0.19636363636363635	-1.1180599843097528e-06	1.5995495407923407e-06
0.19688311688311688	-1.376055335279852e-06	-1.0916280143242445e-06
0.1974025974025974	-9.118060554345975e-07	-2.309668113259315e-06
0.19792207792207792	-5.288362739035185e-07	-1.8772930425197171e-06
0.19844155844155845	-9.756373625355095e-07	-3.325165170973786e-07
0.19896103896103895	-2.4326568123275816e-06	1.9338041628895884e-06
0.19948051948051948	-4.214492163158943e-06	3.9391012954591734e-06
0.2	-4.975919842469417e-06	3.0104602179055932e-06
0.20051948051948051	-4.081636499966148e-06	-1.4989792857545442e-06
0.20103896103896104	-2.710578323030612e-06	-4.854501245081822e-06
0.20155844155844155	-2.1183291441133736e-06	-3.6079679420799616e-06
0.20207792207792208	-1.9065540416879076e-06	-6.250677255987934e-07
0.2025974025974026	-1.5273584551520936e-06	6.086177630316347e-07
0.2031168831168831	-1.3270673031780667e-06	2.5767689351063044e-07
0.20363636363636364	-1.1161659266706697e-06	4.4583490388422006e-08
0.20415584415584415	-8.70727560551376e-08	3.884179591198917e-07
0.20467532467532468	1.5461365842578737e-06	-6.422240087771437e-08
0.2051948051948052	2.66290732220246e-06	-1.3756461086959172e-06
0.2057142857142857	2.829073624198104e-06	-7.725665975773462e-07
0.20623376623376624	2.6257772352454126e-06	2.767009335790861e-06
0.20675324675324674	2.8398332102449775e-06	5.382503509118322e-06
0.20727272727272728	3.76714423669681e-06	3.7460367752707633e-06
0.2077922077922078	4.7071712108855365e-06	1.6521736563245421e-07
0.2083116883116883	4.4029584080177664e-06	-1.4601402276534412e-06
0.20883116883116884	2.7352385436510264e-06	-7.185608100445744e-07
0.20935064935064934	1.1135945345651617e-06	7.907714094945544e-07
0.20987012987012987	3.429890709503676e-07	1.8038581999643081e-06
0.21038961038961038	-3.271832144386028e-07	1.0617733085885472e-06
0.2109090909090909	-1.4109152350388138e-06	-1.4857386840616589e-06
0.21142857142857144	-2.214178982460339e-06	-2.8625088860541758e-06
0.21194805194805194	-2.1495785501121044e-06	-5.331450830711084e-07
0.21246753246753247	-1.8424462131075706e-06	2.4769971564972228e-06
0.21298701298701297	-2.06824495620435e-06	1.1390602423223666e-06
0.2135064935064935	-2.4995985976651606e-06	-3.483748291010354e-06
0.21402597402597404	-2.3287206357660933e-06	-5.929509672551056e-06
0.21454545454545454	-1.2394148705844308e-06	-4.6927266609380845e-06
0.21506493506493507	3.7028641826514423e-07	-2.804737040701383e-06
0.21558441558441557	1.7956187983830173e-06	-1.87416071154025e-06
0.2161038961038961	2.5405228186771034e-06	-9.6229157257599e-07
0.21662337662337663	2.4279984172254433e-06	-2.52994316777794e-08
0.21714285714285714	1.847330259089472e-06	1.6719531441322654e-07
0.21766233766233767	1.5016693927841061e-06	-1.497783048593841e-07
0.21818181818181817	1.5770949621231533e-06	-7.502138020555366e-07
0.2187012987012987	1.7033727385934695e-06	-1.2498485043896778e-06
0.21922077922077923	1.3611962369601884e-06	2.4489874976335016e-07
